Elapsed time;/;/?SHOPPING_ID;/best-sellers;/buy-confirm;/buy?RETURNING_FLAG=N;/buy?RETURNING_FLAG=Y;/customer-registration?SHOPPING_ID=;/new-products;/order-inquiry;/product-detail;/search;/search?C_ID;/search?searchField=&keyword=&C_ID=;/shopping-cart?ADD_FLAG=N;/shopping-cart?I_ID=&QTY=1&ADD_FLAG=Y
14:37:53,0;56.125;28.444444444444443;;;;2.0;;48.54545454545455;;30.636363636363637;18.5;22.666666666666668;16.142857142857142;142.0;181.0
14:37:53,500;28.333333333333332;;;;;;;67.0;;20.0;11.0;11.0;8.0;;
14:37:54,0;40.0;;1546.0;;;;;32.0;2.0;;;25.0;;181.0;
14:37:54,500;;7.0;1851.5;;;;;11.0;;17.5;10.5;24.0;18.0;;128.0
14:37:55,0;18.0;;1796.6;;;;;;;9.0;;;;;
14:37:55,500;16.333333333333332;6.0;;2.0;2.0;2.0;;12.0;;11.2;3.6666666666666665;4.0;2.8333333333333335;;
14:37:56,0;15.0;5.0;226.0;;;;;12.0;1.0;9.0;3.0;3.0;3.0;75.0;84.0
14:37:56,500;14.0;;;;;;;12.0;;10.0;;;2.0;;
14:37:57,0;15.5;;201.0;;;;;;;;;;;;
14:37:58,0;14.5;;;;;;;;;;;;;;
14:37:58,500;;4.0;;;;;;;;;;;;;
14:37:59,0;17.0;;;;;;;;;9.0;;;;;
14:37:59,500;16.75;5.0;210.0;;;;;13.25;;11.4;2.6666666666666665;3.0;3.0;94.0;
14:38:00,0;24.666666666666668;8.75;;2.0;2.0;;;20.4;0.5;13.571428571428571;11.125;6.3;5.5;215.0;164.0
14:38:00,500;14.0;17.0;636.4285714285714;;;;;20.0;;12.5;;3.0;7.666666666666667;;
14:38:01,0;15.666666666666666;;;;;;;;;;;2.5;;;
14:38:01,500;17.0;8.0;213.0;;;;;13.0;;9.5;2.6666666666666665;4.0;;;
14:38:02,0;19.666666666666668;;198.0;;;;;12.0;;14.75;4.0;;;;86.0
14:38:02,500;20.666666666666668;7.4;313.25;3.0;;;;;;14.333333333333334;3.0;3.0;3.3333333333333335;;
14:38:03,0;19.0;5.25;261.5;;;;1.0;14.0;;12.25;3.0;4.5;;;
14:38:03,500;;;201.5;;2.0;;;;;13.5;;4.0;;;
14:38:04,0;16.0;4.0;;;;;;;;;;;3.0;;
14:38:04,500;;;197.0;;;;;;;;;;;;
14:38:05,0;15.5;;;;;;;;;;;;;;
14:38:05,500;;4.5;;;;;;12.0;;;;;;;
14:38:06,0;17.0;;;;;;;;;;2.5;;;;
14:38:06,500;15.5;4.0;;;;;1.5;13.0;1.5;8.666666666666666;3.0;3.0;3.0;80.0;
14:38:07,0;23.833333333333332;8.2;;;2.6666666666666665;;;22.77777777777778;1.0;16.444444444444443;5.571428571428571;7.2727272727272725;4.25;119.5;76.0
14:38:07,500;19.571428571428573;;712.0;;;;;;;8.5;5.0;12.285714285714286;8.0;;98.0
14:38:08,0;15.0;;1188.875;;;;;12.5;;;10.0;3.0;;;
14:38:08,500;15.5;5.0;703.6666666666666;;;;;12.0;;9.333333333333334;3.0;;3.0;92.0;90.0
14:38:09,0;16.0;;204.0;;;;;19.0;;11.0;;;7.0;;
14:38:09,500;18.0;6.0;526.4;;;;1.0;12.5;1.0;15.8;3.0;3.0;2.6666666666666665;;
14:38:10,0;15.333333333333334;4.0;322.0;;2.0;1.0;;13.5;;9.333333333333334;2.5;7.666666666666667;4.0;;
14:38:10,500;14.0;;;;;;;;;;;;2.75;;
14:38:11,0;18.0;4.0;204.0;;;;;;;12.0;;;;;
14:38:11,500;;;;;;;;12.0;;;;;4.0;;
14:38:12,0;;;;;;;;;;8.0;;;;;
14:38:12,500;14.0;4.0;205.0;;;;;;;;;;;;
14:38:13,0;15.0;;;;;;;;;;;;;;
14:38:13,500;14.5;4.0;198.0;;;1.0;;13.0;;12.0;2.0;3.0;2.0;;
14:38:14,0;21.25;4.333333333333333;323.0;;;;;27.5;;12.375;3.2;3.0;5.0;96.0;66.0
14:38:14,500;18.0;;314.0;;;;;11.0;;8.0;2.5;3.0;3.0;;
14:38:15,0;13.0;4.0;281.0;;;;;12.0;;8.0;;3.0;;74.0;
14:38:15,500;15.0;4.0;;;;;;11.0;1.0;10.0;2.0;2.75;3.0;;
14:38:16,0;;4.0;;;;;;;;;;3.0;;;
14:38:16,500;;4.666666666666667;;;1.0;;;;1.0;;3.0;3.0;3.0;;71.0
14:38:17,0;;4.0;;189.0;2914.3333333333335;;1.0;;413.0;;2206.0;1703.5;1662.0;;80.0
14:38:17,500;;2778.1;;;;;;;1.0;;3838.6666666666665;2972.909090909091;1724.2857142857142;;3740.0
14:38:18,0;;21.0;;;;;;;;;3.0;9.0;;;
14:38:18,500;;;;;;;;;;;;;2.0;;
14:38:19,500;;;;;;;;;;;3.0;;;;
14:38:20,500;;6.5;;2.5;;;;;;1601.5;4.0;;3.0;;
14:38:21,0;3753.1546546546547;4.666666666666667;3593.266666666667;;1.5;;;3917.25;;3282.2758620689656;3.111111111111111;3.6666666666666665;3.3333333333333335;801.5;
14:38:21,500;14.0;6.0;312.25;;;;;;;12.0;3.0;3.0;3.0;;84.0
14:38:22,0;17.0;4.0;199.0;;;;;12.0;;8.5;;3.0;;;
14:38:22,500;;4.333333333333333;213.0;;;;;13.25;;10.0;3.0;;3.0;89.0;
14:38:23,0;16.5;4.0;200.0;;;;;;;;;;;;
14:38:23,500;;4.666666666666667;;2.0;;;;;;11.0;3.0;3.0;3.5;;
14:38:24,0;17.5;;;;;2.0;;15.5;;9.0;2.5;3.0;4.0;;
14:38:24,500;74.75;7.0;246.0;;;;;35.2;1.0;10.25;4.4;8.5;5.0;;
14:38:25,0;16.0;;;;;;;12.0;;;;3.0;;;
14:38:25,500;;;207.0;;;;;;;;3.0;;;;
14:38:26,0;17.0;;;;;;;;;;;;;;
14:38:26,500;;5.0;;;;;;;;;;;;;
14:38:27,0;15.0;;;;;;;;;;;;;;
14:38:27,500;;;;;;;;15.0;;11.0;;3.0;3.0;;
14:38:28,0;63.31578947368421;37.75;;;7.0;;;59.15384615384615;1.0;58.81481481481482;15.26666666666667;19.916666666666668;24.666666666666668;196.0;192.5
14:38:28,500;82.0;6.5;;;;;;;;11.25;6.5;36.0;;;
14:38:29,0;26.333333333333332;11.0;;;;;;115.0;;52.0;;;4.5;;
14:38:29,500;22.0;43.666666666666664;;;;;1.0;;1.0;9.0;6.5;;9.0;;
14:38:30,0;36.0;;;;;;;;;24.0;;;;;
14:38:30,500;59.0;27.5;2691.8333333333335;;;;;30.0;;14.0;17.0;7.0;17.0;;
14:38:31,0;17.0;;2757.3333333333335;3.0;;;;;;17.0;3.0;;6.333333333333333;;
14:38:31,500;20.666666666666668;6.5;449.6666666666667;;;;;16.8;1.0;16.083333333333332;7.75;3.5;6.666666666666667;90.0;
14:38:32,0;15.0;;359.0;;;;;;;;;3.0;;98.5;
14:38:32,500;;;;;;;;12.0;;;3.0;;;;
14:38:33,0;16.0;;;;;;;;;;;;;;
14:38:33,500;;5.0;;;;;;;;;;;;;
14:38:34,0;17.0;;;;;;;11.0;;;;;;;
14:38:34,500;;;;;;;;;;;;;4.0;;
14:38:35,0;103.89473684210526;95.55555555555556;;;;;;123.66666666666667;20.333333333333332;60.7037037037037;43.142857142857146;47.9;48.375;208.0;147.0
14:38:35,500;31.5;;;;;;;15.666666666666666;;9.0;;5.0;7.0;;266.5
14:38:36,0;;;;;;;;;;15.0;11.0;;4.0;125.0;156.0
14:38:36,500;57.0;13.0;;;;2.0;;91.0;;29.0;80.0;;8.5;;
14:38:37,0;;;;;;;;;;;;;;160.0;
14:38:37,500;119.0;42.0;2487.5833333333335;;2.5;;;;;8.75;31.0;11.5;23.0;164.0;
14:38:38,0;15.333333333333334;6.0;1472.4;;;;2.0;12.0;1.0;9.666666666666666;3.0;3.1666666666666665;7.5;;
14:38:38,500;30.5;9.333333333333334;434.0;;;;1.0;18.8;;14.285714285714286;3.0;3.0;6.0;;91.0
14:38:39,0;15.333333333333334;5.0;626.3333333333334;;;;;11.0;;8.0;3.0;;;;
14:38:39,500;15.5;;;;;;;12.0;;;;;;;
14:38:40,0;17.0;;;;;;;;;;;;;;
14:38:40,500;14.0;;;;;;;;;9.0;;;;;85.0
14:38:41,0;18.0;;;;;;;;;;;;;;
14:38:41,500;20.0;;;;;;;;;;;;;;
14:38:42,0;29.0;6.2;;;2.0;;1.0;23.77777777777778;1.6666666666666667;17.571428571428566;5.888888888888889;4.0;4.2727272727272725;129.0;
14:38:42,500;20.5;4.0;;;;;;14.0;;18.333333333333332;9.0;;15.0;132.0;87.0
14:38:43,0;19.666666666666668;13.5;1003.75;;;;;;;8.0;8.0;3.0;;;
14:38:43,500;17.333333333333332;4.5;1006.0;2.0;;;1.0;;;8.75;;3.0;;87.0;
14:38:44,0;17.0;;203.0;;;;;;;;;3.0;;;89.0
14:38:44,500;14.75;4.5;;;2.0;;1.0;12.0;2.0;8.0;3.0;3.0;4.0;;
14:38:45,0;17.666666666666668;7.0;356.5;;;2.0;;12.0;1.0;11.5;3.0;3.6666666666666665;3.5;94.0;
14:38:45,500;16.166666666666668;6.333333333333333;451.5;;2.0;;;12.0;1.0;9.857142857142858;2.75;3.3333333333333335;3.75;;88.0
14:38:46,0;15.5;4.0;198.5;;;;;11.0;;9.5;;3.0;2.0;92.0;
14:38:46,500;14.0;;;;;;;;;8.0;2.0;3.0;;;
14:38:47,0;14.5;;;;;;;;;;;;;;
14:38:47,500;13.0;;;;;;;;;8.0;;;;;
14:38:48,0;;;;;;;;;;;;;3.0;;
14:38:48,500;;;;;;;;10.0;;;;;2.0;96.0;
14:38:49,0;16.0;4.0;;;1.5;;;11.5;;9.5;2.0;5.5;3.5;98.0;
14:38:49,500;23.5;8.0;403.0;;;;1.0;21.0;;17.333333333333332;3.0;;3.0;;
14:38:50,0;14.5;4.5;200.0;;;;;;;;3.0;3.0;3.0;;
14:38:50,500;14.333333333333334;4.0;203.0;;;2.0;;11.0;;;3.0;2.3333333333333335;2.3333333333333335;88.0;
14:38:51,0;;;;;;;1.0;;;;;;;;
14:38:51,500;;4.0;;;;2.0;1.0;;;;;3.25;;;
14:38:52,0;;3.6666666666666665;;;;;1.0;;;;2.0;;3.0;;
14:38:52,500;;4.2;;;;;;;;;2.5;2.6666666666666665;2.6666666666666665;;
14:38:53,0;;;;1075.0;1580.0;4152.0;1.0;;;;507.3333333333333;;2547.0;;
14:38:53,500;;2409.909090909091;;;;;;;;;2816.6;3725.8;4122.75;;
14:38:55,0;;95.0;;;;;;;;;;;;;
14:38:55,500;;;;;;;;;;;70.0;;;;
14:38:56,0;4807.0;79.0;4049.3333333333335;;2.0;;;5270.238095238095;;4934.971428571429;16.0;;16.0;4030.5;
14:38:56,500;3571.5;81.0;;;2.0;;;135.2;;88.81818181818181;;10.0;50.0;;
14:38:57,0;32.0;;5749.0;;;;;;;9.0;30.0;9.0;;166.0;
14:38:57,500;65.0;25.5;5992.222222222223;2.0;;;;36.0;;;24.0;10.666666666666666;29.0;225.0;
14:38:58,0;18.0;;7737.833333333333;;2.0;;;;;;;;;;
14:38:58,500;17.0;12.0;1759.5;2.0;2.0;;;14.0;;9.5;;;;;
14:38:59,0;17.0;;1309.0;;2.0;;;12.0;;9.0;;3.0;;;
14:38:59,500;15.0;4.75;216.0;;;;;13.0;1.0;9.0;;;3.5;;
14:39:00,0;18.0;;;;2.0;;2.0;12.0;;;3.0;4.0;;;
14:39:00,500;19.714285714285715;4.0;204.0;3.0;3.0;;;21.142857142857142;;11.75;2.7142857142857144;3.5;3.0;;85.0
14:39:01,0;25.0;;;;;;;;;;;;;;107.0
14:39:02,0;15.0;;;;;;;12.0;;;;;;;
14:39:02,500;;;200.0;;;;;;;;;;;;
14:39:03,0;14.0;9.0;;;1.0;;;11.0;0.0;9.5;3.8333333333333335;3.0;5.0;;
14:39:03,500;121.53846153846153;61.333333333333336;;3.0;7.0;;;113.22222222222223;1.0;65.25;22.0;24.3;66.83333333333333;190.0;285.0
14:39:04,0;25.0;29.0;;;2.0;;;67.33333333333333;;;17.0;55.5;;;
14:39:04,500;17.0;20.5;;;;;;67.5;;24.5;51.4;11.0;32.0;;131.0
14:39:05,0;54.0;;2017.0;3.0;;;;;;17.0;23.0;28.0;14.0;;
14:39:05,500;16.0;23.25;2202.5;3.0;;;;;;11.5;;;35.0;;
14:39:06,0;19.0;21.5;2484.909090909091;2.0;;;;13.0;;8.0;;;2.5;;
14:39:06,500;;4.5;1111.5;;;;1.0;12.0;;9.666666666666666;3.0;;3.0;;103.0
14:39:07,0;18.0;4.0;583.6666666666666;2.0;;2.0;;;;;;3.0;4.0;;
14:39:07,500;18.666666666666668;4.75;214.0;;2.0;;1.0;19.0;;13.555555555555555;4.0;5.0;3.0;;
14:39:08,0;16.0;;;;;;;;;8.0;;;;;
14:39:08,500;;;198.0;;;;;;;;;;;;
14:39:09,0;17.0;4.0;;;;;;;;;;;;;
14:39:09,500;;;198.5;;;;;;;;;;;;
14:39:10,0;37.5;4.5;;;;;;22.0;;25.5;4.25;3.0;11.0;;
14:39:10,500;36.38461538461539;16.1;;;3.0;;3.0;37.142857142857146;2.0;26.31578947368421;14.88888888888889;4.428571428571429;6.75;;316.0
14:39:11,0;18.333333333333332;4.0;793.0;;;;;;;16.5;;3.0;4.0;421.0;326.0
14:39:11,500;44.5;;1219.5;;;;;12.666666666666666;1.0;13.0;7.2;4.0;4.25;;181.0
14:39:12,0;17.333333333333332;4.0;1020.625;;;;;;;;;;3.0;100.0;
14:39:12,500;15.0;4.0;236.33333333333334;;;;;;;10.0;4.0;3.4;3.0;;
14:39:13,0;14.25;4.0;198.0;;;;;34.0;1.0;16.0;3.0;2.5;3.0;;
14:39:13,500;;4.0;199.0;;;4.0;;11.666666666666666;;8.666666666666666;2.0;3.0;;;
14:39:14,0;14.5;;;2.0;;;;;;7.0;3.0;;2.0;;88.0
14:39:14,500;16.8;5.166666666666667;203.0;;1.0;;1.0;11.0;1.0;15.4;3.0;3.0;3.0;;
14:39:15,0;15.5;;198.0;;;;;;;;;;4.0;;88.0
14:39:15,500;;;;;;;;;;;3.0;;;;
14:39:16,0;24.0;4.0;;;;;;;;;;2.0;;;
14:39:16,500;;;;;;;;;;;;2.0;;;
14:39:17,0;20.0;7.0;;;;;;15.0;1.0;13.0;3.0;3.0;2.5;;
14:39:17,500;22.8125;5.285714285714286;290.5;;2.0;2.0;1.0;20.583333333333332;;18.27777777777778;4.384615384615385;3.866071428571429;4.333333333333333;210.0;233.66666666666666
14:39:18,0;14.666666666666666;;498.0;;;;;12.333333333333334;;8.0;2.0;3.0;;215.0;165.0
14:39:18,500;16.0;5.0;229.5;;2.0;;;23.333333333333332;0.0;17.666666666666668;3.0;2.6666666666666665;2.8;;
14:39:19,0;15.0;4.0;;;;;;11.0;0.6666666666666666;11.333333333333334;3.0;3.0;3.0;;
14:39:19,500;14.5;;268.3333333333333;;;;;13.25;1.0;10.666666666666666;3.0;3.0;3.0;;
14:39:20,0;14.666666666666666;4.333333333333333;;;;;0.0;13.0;;10.666666666666666;3.0;3.0;2.6666666666666665;;
14:39:20,500;15.0;4.0;;2.0;;;;12.333333333333334;;9.0;3.0;3.3333333333333335;3.0;;
14:39:21,0;16.0;;209.0;;;;;12.0;;9.0;;3.0;;;
14:39:21,500;16.142857142857142;5.0;;2.0;1.5;;1.0;16.2;1.0;14.833333333333334;4.0;4.25;3.0;276.0;
14:39:22,0;16.0;;196.0;;;;;13.5;;;;;;;
14:39:22,500;;;200.5;;;;;;;7.0;;;;;
14:39:23,0;15.5;4.0;;;;;;;;;;;;;
14:39:24,0;14.0;;;;;;;11.5;;10.0;3.0;3.0;2.0;;
14:39:24,500;13.5;18.0;;;1.0;;;19.333333333333332;;9.0;6.0;5.5;4.6;;
14:39:25,0;;4.0;770.0;;;;;;;13.2;2.5;2.0;3.0;;
14:39:25,500;15.5;5.0;726.5;;2.0;;;13.0;;12.0;3.0;2.0;3.0;;
14:39:26,0;;;;;;;;;;;3.0;;3.0;;
14:39:26,500;;;;;;;;;;;3.0;2.5;;;
14:39:27,0;;;;;2.0;;;;;;3.0;3.0;3.0;;
14:39:27,500;;4.0;;;;;;;;;3.0;;;;
14:39:28,0;;;;;;;2534.0;;2649.0;;3.0;2.5;1251.5;;84.0
14:39:28,500;;1254.8333333333333;;2009.0;1783.5;2006.5;3926.0;;1991.0;;2376.846153846154;2574.3333333333335;2073.684210526316;;3027.0
14:39:29,0;;4.0;;;;;;;;;;;;;4544.0
14:39:29,500;;;;;;;;;;;33.0;;;;615.0
14:39:30,0;;;;;;;;;;;;;;;190.0
14:39:30,500;;;;;;;;;;;;;37.0;;
14:39:31,0;4916.382352941177;30.0;5457.5;;;;;4727.964285714285;;4712.333333333333;12.0;;;5779.714285714285;
14:39:31,500;25.1;9.333333333333334;4590.923076923077;;;;;25.5;1.0;12.25;6.0;3.3333333333333335;3.0;;
14:39:32,0;16.0;3.0;195.0;;;;;12.333333333333334;;8.25;;;;;87.0
14:39:32,500;15.0;4.0;202.0;;;;2.0;13.0;;9.727272727272727;2.0;3.0;2.0;;
14:39:33,0;;;201.0;;;;;12.0;;10.0;4.0;3.0;;;
14:39:33,500;15.0;;;;;;;;;9.0;3.0;2.5;;;
14:39:34,0;;;197.0;2.0;;;;12.0;;;;3.0;3.0;;
14:39:34,500;;;;;;;;12.0;;;;;;96.0;
14:39:35,0;;;;;;;;;;9.75;;3.0;3.0;;
14:39:35,500;26.0;7.4;;2.0;2.0;2.0;1.5;17.166666666666668;1.0;15.571428571428571;4.6;5.75;4.0;;119.75
14:39:36,0;;5.0;;;;;;;;20.25;;;;77.0;
14:39:36,500;;;1002.8888888888889;;;;;25.0;;;2.0;;;;
14:39:37,0;;;;;;;;;;9.0;;;;;
14:39:37,500;;;;;;;;;;;;;4.0;;
14:39:38,0;;5.0;;;;;;17.333333333333332;;14.0;3.0;4.2;5.5;;
14:39:38,500;99.30434782608695;50.666666666666664;;;1.0;;1.0;42.46153846153846;1.3333333333333333;38.75;21.9;12.0;19.42105263157895;236.5;338.0
14:39:39,0;38.0;20.0;;;;;;;;17.0;22.0;5.75;;;383.0
14:39:39,500;35.666666666666664;;;;;2.0;;;;10.75;;23.25;15.0;135.33333333333334;
14:39:40,0;45.0;;1590.0;;;;;;;28.0;;;35.0;;140.0
14:39:40,500;42.0;;1882.7857142857142;;;;;;;11.0;4.0;;;;
14:39:41,0;;5.0;;;;;;;;9.0;;3.0;3.0;;
14:39:41,500;;4.0;;;;;;;;9.0;;;;;
14:39:42,0;15.0;;291.0;;;;;;;;3.0;3.0;;;
14:39:42,500;21.75;5.0;382.6666666666667;2.0;2.0;3.0;;15.0;;13.0;3.857142857142857;3.25;4.571428571428571;103.5;
14:39:43,0;21.0;5.0;419.5;;;;;19.0;;18.0;;3.0;;;79.0
14:39:43,500;;11.0;214.0;;;;;;;9.0;3.0;3.0;2.6666666666666665;103.5;
14:39:44,0;;;201.0;;;;;;;;;;;;
14:39:44,500;15.0;;;;;;;;;;;;;;
14:39:45,0;;;;;;;;;;11.75;3.0;2.5;;;
14:39:45,500;39.36363636363637;18.0;;;;1.0;1.0;44.61538461538461;1.0;25.037037037037038;14.25;6.4;15.285714285714286;157.0;
14:39:46,0;33.0;82.0;;;;;;11.0;;8.0;3.0;3.0;;246.0;100.0
14:39:46,500;40.25;44.333333333333336;;2.0;;;;44.666666666666664;;40.0;24.0;20.0;56.5;219.0;
14:39:47,0;;27.5;;;;;;;;;;30.333333333333332;;;123.0
14:39:47,500;80.0;73.0;;;;;;;1.0;16.75;;23.5;76.0;262.0;
14:39:48,0;25.0;;2682.0;;;;1.0;;;60.5;16.0;;;;
14:39:48,500;84.0;;3082.0;;;;;;;;;;83.0;;
14:39:49,0;;;3652.1666666666665;;;;;;;8.0;45.75;;;;
14:39:49,500;75.75;38.54545454545455;3706.8333333333335;2.0;;;1.0;86.33333333333333;;47.54545454545455;20.333333333333332;38.166666666666664;19.428571428571427;227.5;
14:39:50,0;;58.0;3385.25;;;;;11.0;;14.0;3.0;16.0;2.5;;
14:39:50,500;17.0;4.5;1473.142857142857;;;;;;;8.0;2.6666666666666665;3.0;4.0;;
14:39:51,0;;;;;;;;12.0;;;;;;;
14:39:51,500;;;;;;;;;;;;2.0;;;
14:39:52,0;15.0;;;;2.0;;;;;;3.0;3.0;;;
14:39:52,500;38.82758620689656;11.4;;1.0;1.5;2.0;;47.30769230769231;0.5;27.526315789473685;4.0;7.636363636363637;5.615384615384615;207.0;275.0
14:39:53,0;;13.333333333333334;670.0;;;;;20.5;;;2.5;;13.0;;
14:39:53,500;16.333333333333332;4.0;946.0;;;;;;;14.333333333333334;3.0;2.3333333333333335;3.3333333333333335;96.0;
14:39:54,0;;4.0;338.5;;2.0;;;;;;3.0;3.0;3.0;;
14:39:54,500;;;205.0;;;;;16.5;;11.0;2.6666666666666665;2.3333333333333335;3.0;;
14:39:55,0;15.0;4.0;282.6666666666667;;;1.0;;10.0;2.0;;3.0;3.0;;77.0;
14:39:55,500;15.0;3.5;;;;;;12.0;;9.0;;;;;
14:39:56,0;14.0;;203.0;;;;;11.0;;12.0;4.0;3.0;2.0;;
14:39:56,500;19.8;7.833333333333335;;;;2.0;1.0;19.428571428571427;2.0;11.571428571428571;3.0;4.142857142857143;5.4;;
14:39:57,0;21.75;12.666666666666666;705.5;;;;;22.0;1.0;40.0;2.0;15.5;6.0;123.0;
14:39:57,500;16.0;4.5;;;1.0;;;12.0;;10.5;3.6666666666666665;;2.6666666666666665;88.0;
14:39:58,0;;;196.0;;;;;;;8.0;;;;;
14:39:59,0;;;;;;;;;;;3.0;;;;
14:39:59,500;27.416666666666664;3.5;233.0;;;;;13.0;1.0;13.11111111111111;2.6666666666666665;4.2;2.0;;
14:40:00,0;;6.0;566.0;;;;1.0;;;;3.0;;;139.0;108.0
14:40:00,500;16.0;4.5;693.2;;2.0;;;12.25;;8.0;;;3.0;;
14:40:01,0;;;200.0;;;;;;;;3.0;;2.5;;
14:40:01,500;;4.0;;;2.0;;;;1.0;;;;;;
14:40:02,0;;4.0;;;;;;;;;3.0;;;;
14:40:02,500;;;;;;;;;;;2.5;3.0;;;
14:40:03,0;;;;;;;;;;;3.0;;;;
14:40:03,500;;2026.1052631578948;;2722.0;2.0;;131.33333333333334;;2945.0;;2444.9333333333334;2017.7619047619048;3044.25;;1273.5
14:40:04,0;;6.0;;;;;1.5;;;;33.0;6.333333333333333;3.0;;95.0
14:40:04,500;;5.0;;;;;1.0;;;;;;9.0;;
14:40:06,500;;3.6666666666666665;;;;;;;;;3.0;2.6666666666666665;2.6666666666666665;;90.0
14:40:07,0;4112.628571428571;4.0;3870.9;;2.0;;;4751.689655172414;;4729.47169811321;2.5;;2.6666666666666665;5535.0;115.0
14:40:07,500;15.5;4.0;338.0;;;;;17.0;;13.5;;2.6666666666666665;4.0;97.0;
14:40:08,0;;5.0;285.0;;;;;;;;3.0;3.0;;;
14:40:08,500;;;;;;;;12.0;;10.333333333333334;;;;;
14:40:09,0;;;201.0;;;;;;;;;3.0;3.0;;
14:40:09,500;15.0;;198.0;;;;;;2.0;9.0;;;3.0;;
14:40:10,0;;;;;;;;;;9.0;;;;;
14:40:10,500;49.5;29.866666666666667;;2.0;2.5;2.0;;26.5;2.0;32.53846153846154;20.8;18.555555555555557;21.0;;
14:40:11,0;88.0;27.0;;;1.0;2.0;;42.0;;30.5;;;;;161.66666666666666
14:40:11,500;45.0;62.5;;;;1.0;;;;;;34.0;;;
14:40:12,0;;;1712.8;;;;;;;;;;;;
14:40:12,500;;;2089.3333333333335;;;;;;;;;;;;
14:40:13,0;;;2141.0;;;;;;;;;;;;
14:40:13,500;14.5;4.0;208.0;;;;;;1.0;9.0;2.5;4.0;4.0;;
14:40:14,0;40.166666666666664;19.307692307692307;;2.0;3.0;;;37.875;1.0;26.0;15.68421052631579;8.0;22.1;;96.0
14:40:14,500;108.6;42.57142857142857;;;;;;57.833333333333336;;93.0;29.0;15.0;37.5;191.0;
14:40:15,0;38.0;44.0;;;;;;45.0;;;26.0;;;;
14:40:15,500;18.0;;;;;;;16.0;;;;;;;
14:40:16,0;;;;;;;;;;;19.5;;;;
14:40:16,500;62.0;3.0;;;;;;;;;41.0;;;;
14:40:17,0;;;3128.5;;;;;;;22.0;;;;;
14:40:17,500;28.0;16.0;3392.0;2.0;7.0;;;27.5;1.0;22.4;47.0;22.25;17.75;;200.0
14:40:18,0;217.0;173.0;3866.0;2.0;;;;196.0;1.0;130.9090909090909;109.8;106.22222222222223;112.0;371.0;
14:40:18,500;;;4152.8;2.0;;;;;;;;5.0;;;
14:40:19,0;;18.5;3430.0;;;;;;;10.0;5.0;;;;103.0
14:40:19,500;;;1920.4;;;;;12.0;;;3.0;;2.0;;
14:40:20,0;;4.0;1124.0;;;;;15.0;;19.5;;3.0;;;73.0
14:40:20,500;13.75;5.0;;;;;;10.0;;11.0;2.0;;;96.0;
14:40:21,0;22.166666666666668;4.2;204.0;;1.5;;1.0;15.857142857142858;2.5;14.363636363636363;4.769230769230769;3.8;2.75;;68.0
14:40:21,500;38.25;8.166666666666666;624.0;;2.0;;1.0;21.545454545454547;1.0;31.4;8.166666666666666;6.625;4.571428571428571;248.0;237.0
14:40:22,0;14.0;;948.0;;;;;23.5;;11.5;;;;111.0;
14:40:22,500;;13.0;1296.0;;;;;;;12.0;;;2.0;;
14:40:23,0;;;;;;;1.0;;;9.0;;;;;
14:40:23,500;;;;;;;;;;11.0;3.0;3.0;;;248.0
14:40:24,0;14.0;;;;;;;11.0;;9.0;;;3.0;;
14:40:24,500;16.0;4.857142857142857;;;;;;12.428571428571429;2.0;10.5;4.2;3.5;3.0;;
14:40:25,0;;6.461538461538462;;;;;;14.714285714285714;;12.666666666666666;3.25;3.8;4.0;;94.0
14:40:25,500;14.0;5.0;;;;;;23.5;;8.5;3.0;5.0;;;66.0
14:40:26,0;;5.0;976.375;;;;2.0;;;8.0;;3.0;;;
14:40:26,500;;5.0;349.3333333333333;;;;;;1.0;9.0;3.0;4.0;;;
14:40:27,0;14.5;4.0;197.0;;;;;12.0;1.0;10.5;;;3.0;94.5;
14:40:27,500;14.0;;;;;;;12.0;;9.5;2.0;2.0;;;
14:40:28,0;20.2;5.333333333333333;231.5;;2.0;;;28.333333333333332;1.0;17.923076923076923;3.142857142857143;4.2;4.0;;93.0
14:40:28,500;37.357142857142854;15.0;;;2.0;;1.0;37.8;1.0;23.866666666666667;16.857142857142858;8.833333333333334;9.166666666666666;203.0;155.0
14:40:29,0;;21.0;;;;;;23.5;;26.0;;12.0;2.0;;
14:40:29,500;33.0;68.0;1510.5;;;;;57.0;;23.666666666666668;;;3.0;;
14:40:30,0;;;1802.0;;1.0;;;;;17.0;;;;;
14:40:30,500;;;1556.6666666666667;;;;;13.0;2.0;9.0;;3.0;;;
14:40:31,0;;4.0;;;;;;;;12.0;;2.0;3.0;;
14:40:31,500;21.5;5.166666666666667;198.0;;3.0;;;13.5;1.0;13.272727272727273;2.0;3.0;9.0;86.0;78.0
14:40:32,0;19.0;5.0;221.0;;;;;13.714285714285714;;11.666666666666666;4.166666666666667;4.0;2.3333333333333335;90.0;
14:40:32,500;14.333333333333334;3.5;518.8;;;;;12.0;0.0;9.666666666666666;;3.0;;;
14:40:33,0;14.0;4.0;200.0;;1.0;;;;;8.5;2.75;2.5;;;
14:40:33,500;;4.0;;;;;;;;8.5;;4.5;3.0;;
14:40:34,0;;4.0;;;;;;;;9.0;2.0;2.5;3.0;;
14:40:34,500;;4.0;;;;;;;1.0;7.0;;3.0;2.5;;
14:40:35,0;16.0;3.6666666666666665;200.0;;;;;11.0;;10.0;2.25;2.75;;88.0;
