Elapsed time;/;/?SHOPPING_ID;/best-sellers;/buy-confirm;/buy?RETURNING_FLAG=N;/buy?RETURNING_FLAG=Y;/customer-registration?SHOPPING_ID=;/new-products;/order-inquiry;/product-detail;/search;/search?C_ID;/search?searchField=&keyword=&C_ID=;/shopping-cart?ADD_FLAG=N;/shopping-cart?I_ID=&QTY=1&ADD_FLAG=Y
18:59:28,0;;61.0;748.0;;;;;586.6666666666666;;474.0;85.66666666666667;56.0;73.33333333333333;;66.5
18:59:28,500;651.0;66.66666666666667;603.0;;36.0;61.0;34.0;500.5;;370.6666666666667;39.0;66.0;;;
18:59:29,0;574.0;78.5;;84.0;;;;;;395.6;51.75;90.0;37.0;;65.0
18:59:29,500;652.0;63.5;645.0;106.0;;;;523.5;;385.3333333333333;53.0;102.0;59.8;;40.0
18:59:30,0;650.5;75.16666666666667;640.0;;;;55.0;566.5;;882.0;82.25;;;605.0;
18:59:30,500;627.0;81.0;629.0;;;32.0;;445.0;;371.3333333333333;81.0;97.0;68.33333333333333;545.0;
18:59:31,0;624.5;73.0;687.0;;95.0;;;574.0;;424.8;89.0;76.5;59.0;573.0;
18:59:31,500;619.3333333333334;83.4;632.5;;;69.0;;554.3333333333334;;375.0;52.75;59.333333333333336;65.25;;
18:59:32,0;536.3333333333334;37.0;634.0;55.0;82.0;;;434.6666666666667;;335.0;63.0;38.333333333333336;42.0;;
18:59:32,500;;49.8;528.0;;;;;;;298.6666666666667;56.0;71.0;63.5;;
18:59:33,0;;50.0;599.5;106.0;;;;481.0;;384.4;64.0;51.0;56.0;;
18:59:33,500;590.0;68.33333333333333;678.0;;53.5;;;481.5;;396.6666666666667;91.5;60.0;85.0;;
18:59:34,0;556.0;80.5;639.5;;;;91.0;490.5;61.0;411.5;105.0;70.0;72.0;;114.0
18:59:34,500;;;636.0;;50.0;;70.5;;;295.6666666666667;61.0;80.0;75.25;;63.0
18:59:35,0;653.0;76.14285714285714;673.5;;;;;513.0;;425.1666666666667;70.0;38.0;72.66666666666667;;
18:59:35,500;577.0;76.8;647.75;69.0;;76.0;;492.3333333333333;;319.0;58.333333333333336;40.0;68.66666666666667;;
18:59:36,0;507.0;59.333333333333336;625.5;78.0;;;69.0;336.0;;284.0;51.4;70.0;32.0;;41.0
18:59:36,500;;66.66666666666667;617.5;;;;;;;374.6666666666667;40.5;81.0;47.666666666666664;;96.0
18:59:37,0;665.5;54.5;647.0;;53.0;;;575.4;93.0;454.0;66.85714285714286;39.0;80.0;;
18:59:37,500;608.0;48.5;;97.0;;;;496.0;;333.3333333333333;;46.8;74.0;;84.0
18:59:38,0;502.0;73.5;553.5;67.0;37.0;;;441.0;;357.25;72.0;50.0;50.0;485.0;
18:59:38,500;;65.66666666666667;517.0;83.0;94.0;;30.0;445.0;122.0;336.75;53.333333333333336;83.5;89.5;;
18:59:39,0;629.0;76.5;662.0;;;;;;;407.5;58.0;;47.5;;98.0
18:59:39,500;604.0;42.5;701.0;;;;;507.0;29.0;387.4;69.33333333333333;52.0;83.0;;
18:59:40,0;;69.0;485.0;;65.0;;;418.0;;;;54.666666666666664;50.0;;
18:59:40,500;;75.5;540.0;91.0;;;;499.0;;359.25;41.0;61.666666666666664;64.25;436.0;
18:59:41,0;;52.0;595.75;;;30.0;;498.0;;377.0;68.0;60.0;50.0;;52.0
18:59:41,500;648.0;70.0;631.0;102.0;46.0;;;492.3333333333333;;375.0;68.0;;57.0;538.0;
18:59:42,0;640.0;105.66666666666667;;;;36.0;;546.5;72.0;385.5;36.0;;100.8;479.0;57.0
18:59:42,500;;114.0;841.0;75.0;;;;712.2;;516.5;77.75;65.5;80.0;572.0;98.0
18:59:43,0;731.5;87.0;641.5;;;62.0;;672.0;;387.0;86.33333333333333;91.0;;;
18:59:43,500;;71.0;755.0;;;;;606.0;;464.0;114.0;81.0;92.33333333333333;;
18:59:44,0;644.0;68.875;654.5;61.0;;;;559.5;;443.0;60.333333333333336;;32.0;;50.0
18:59:44,500;679.0;98.16666666666667;687.0;;;;;;;409.1666666666667;82.5;73.0;79.33333333333333;;
18:59:45,0;593.0;55.0;669.0;;;;;451.0;;317.0;40.0;69.0;79.5;;
18:59:45,500;619.0;92.33333333333333;637.0;;;36.0;55.0;562.0;;476.0;71.33333333333333;94.0;68.0;;
18:59:46,0;732.5;87.5;662.0;;;;;571.5;;393.0;73.0;;83.0;;92.0
18:59:46,500;721.5;47.25;722.0;;;;;630.5;;437.5;84.25;52.0;87.0;;78.0
18:59:47,0;669.5;47.0;748.0;;;;;520.0;;419.5;84.66666666666667;65.5;86.0;611.0;
18:59:47,500;684.5;67.2;662.0;;;;;537.0;42.0;412.0;60.75;69.5;35.0;444.0;
18:59:48,0;;59.0;596.0;80.0;87.0;;47.0;488.0;28.0;413.25;52.333333333333336;62.75;83.0;;118.0
18:59:48,500;;74.0;610.5;;;;;484.0;;;41.0;34.75;46.0;490.0;
18:59:49,0;545.5;57.666666666666664;;70.0;;;;454.0;85.0;333.3333333333333;37.0;;79.0;;
18:59:49,500;513.0;48.6;533.0;;;;;461.0;;317.5;64.5;74.0;50.5;;43.0
18:59:50,0;584.0;67.75;;;;;;458.5;;338.6666666666667;35.5;69.33333333333333;;476.0;85.0
18:59:50,500;557.5;50.0;656.8;91.0;;;35.0;451.0;49.0;355.3333333333333;53.5;91.0;57.0;;63.0
18:59:51,0;602.0;66.16666666666667;685.0;;;;;;;311.0;68.33333333333333;;73.0;;
18:59:51,500;;113.25;885.0;;;;63.0;;;550.25;87.0;78.66666666666667;132.5;;
18:59:52,0;822.6666666666666;49.333333333333336;;;;;;603.0;;678.5;72.0;55.2;;645.0;68.0
18:59:52,500;520.5;77.5;536.0;62.0;;34.0;;453.0;;323.25;58.0;40.0;37.0;;49.0
18:59:53,0;515.0;76.33333333333333;550.0;;;;;480.0;;;55.5;61.0;45.5;;
18:59:53,500;;70.5;580.5;;;;;496.5;;360.8;65.0;75.0;56.0;;48.0
18:59:54,0;;99.33333333333333;745.0;;;;;573.25;;417.4;89.0;;82.66666666666667;545.0;
18:59:54,500;;93.75;720.6666666666666;;;;;562.5;43.0;388.5;61.0;94.2;;;
18:59:55,0;729.0;81.0;724.0;;;38.0;;625.0;;473.5;;;76.25;;74.66666666666667
18:59:55,500;;100.5;766.5;;;;138.0;674.7142857142857;100.0;591.6666666666666;107.0;100.0;90.0;637.0;
18:59:56,0;645.0;74.75;721.0;;;;42.0;553.0;;383.6666666666667;55.0;;;671.0;
18:59:56,500;684.0;93.25;712.0;;;;;512.0;;393.3333333333333;60.0;44.5;66.66666666666667;;
18:59:57,0;616.0;83.5;689.0;;;;;541.1428571428571;;394.0;44.0;74.66666666666667;;560.0;
18:59:57,500;;94.5;660.0;;;83.0;;521.75;;374.3333333333333;77.0;86.5;96.0;;
18:59:58,0;697.3333333333334;84.8;661.0;;;;40.0;597.0;;471.0;67.5;77.0;;;82.0
18:59:58,500;617.0;80.5;634.6666666666666;;33.0;;;442.0;;400.3333333333333;91.5;32.0;40.666666666666664;;46.0
18:59:59,0;;81.0;619.0;;73.0;;;503.5;36.0;434.5;68.0;58.333333333333336;32.0;;76.0
18:59:59,500;637.0;85.66666666666667;739.5;;;;;619.5;;506.8;;49.0;80.0;514.0;56.0
19:00:00,0;543.0;76.66666666666667;712.6666666666666;80.0;;;;539.3333333333334;;447.8;34.0;66.0;70.33333333333333;;
19:00:00,500;;82.5;618.0;;;;;377.0;;356.0;83.66666666666667;82.5;51.0;449.0;
19:00:01,0;663.5;86.25;693.0;;;;120.0;541.0;;511.0;;88.5;45.0;;86.0
19:00:01,500;685.0;77.0;652.0;;;;;572.0;;422.2;41.5;49.0;78.75;496.0;
19:00:02,0;657.0;83.5;704.0;95.0;;;;639.0;;574.5;110.0;80.5;115.0;;
19:00:02,500;841.0;77.5;799.5;;46.0;;;640.6666666666666;;483.0;52.0;;124.0;666.0;
19:00:03,0;810.0;119.25;807.5;;62.0;;;691.6;;527.1666666666666;64.0;95.0;89.5;;
19:00:03,500;809.5;91.0;834.5;;;;;663.3333333333334;55.0;667.6666666666666;79.0;126.0;111.0;;
19:00:04,0;814.0;72.0;713.0;;;;64.0;623.0;;501.2857142857143;59.0;;83.0;;
19:00:04,500;;82.0;687.4;64.0;;;;568.5;76.0;393.3333333333333;50.666666666666664;62.0;108.66666666666667;632.0;
19:00:05,0;550.0;71.66666666666667;605.5;;;85.0;;458.0;41.0;324.0;53.0;62.0;38.0;;
19:00:05,500;589.0;65.0;648.0;;;;42.0;513.5;;399.3333333333333;82.0;57.2;;;
19:00:06,0;;89.0;613.0;64.0;;;;526.5;;369.0;32.0;96.66666666666667;64.0;;
19:00:06,500;842.0;79.83333333333333;755.6666666666666;;;;58.0;616.0;;575.0;60.333333333333336;123.0;84.0;;
19:00:07,0;621.5;80.0;692.5;;;;;609.0;133.0;443.0;68.5;102.0;;;
19:00:07,500;716.0;110.0;790.5;;;;;620.0;96.0;474.75;76.0;61.25;;671.0;
19:00:08,0;582.0;55.0;622.0;;;;;441.0;;319.5;75.0;;43.0;;
19:00:08,500;593.0;83.33333333333333;556.0;;98.0;;99.0;457.5;;438.0;90.0;48.666666666666664;93.4;502.0;
19:00:09,0;660.0;68.5;670.0;;;;;551.25;;476.3333333333333;;65.0;38.0;;
19:00:09,500;505.0;53.0;;81.0;;;;501.0;;379.5;57.8;41.333333333333336;;491.0;104.0
19:00:10,0;558.0;94.25;603.6666666666666;59.0;;;;454.5;;384.0;63.0;70.0;36.0;;
19:00:10,500;666.0;76.0;873.6666666666666;;;;;694.0;77.0;429.0;69.0;102.0;100.0;582.0;97.0
19:00:11,0;829.0;63.666666666666664;872.3333333333334;;56.0;;41.0;726.5;60.0;527.75;43.5;41.0;68.75;;
19:00:11,500;681.6666666666666;80.33333333333333;801.0;;;;;;;451.3333333333333;79.66666666666667;82.33333333333333;94.0;531.0;
19:00:12,0;;77.0;708.5;125.0;;;;576.8333333333334;;380.5;54.0;100.33333333333333;69.0;;
19:00:12,500;622.0;52.2;736.0;;44.0;47.0;30.0;;;447.0;55.0;52.0;73.33333333333333;;
19:00:13,0;631.5;118.66666666666667;718.0;;;;;;;407.0;76.0;52.0;96.0;488.0;95.0
19:00:13,500;;51.75;661.3333333333334;;44.0;;;520.5;;412.4;50.0;62.0;;;37.0
19:00:14,0;;67.66666666666667;683.0;;;;;572.6666666666666;;434.4;39.5;52.5;76.75;593.0;63.0
19:00:14,500;649.5;86.0;734.0;;;;;531.6666666666666;;429.0;70.5;64.0;77.0;;104.0
19:00:15,0;676.0;68.2;644.5;;;;;455.0;63.0;363.5;;37.0;40.0;;
19:00:15,500;650.0;79.8;772.5;92.0;;;;560.0;;427.5;80.66666666666667;;115.0;;
19:00:16,0;703.6666666666666;110.0;820.6666666666666;;54.0;;;567.0;85.0;498.0;61.0;45.0;98.0;619.0;39.0
19:00:16,500;614.0;96.6;672.5;;;;44.0;584.0;;464.0;57.0;95.0;126.0;;120.0
19:00:17,0;690.0;68.75;721.0;;;;;521.0;;378.0;;67.66666666666667;64.5;535.0;
19:00:17,500;534.5;50.0;514.0;;;;;508.0;;337.75;76.5;59.333333333333336;;414.0;50.0
19:00:18,0;;54.25;641.5;78.0;44.0;;;440.0;;371.0;;88.75;70.5;;66.0
19:00:18,500;;71.4;666.0;;;;;502.0;108.0;431.0;68.0;114.0;95.0;;
19:00:19,0;719.0;106.66666666666667;747.0;;;;;593.5;55.0;519.8;;70.25;83.0;;72.0
19:00:19,500;558.0;76.2;618.5;76.0;;46.0;;540.25;;405.0;51.0;76.0;36.333333333333336;;62.0
19:00:20,0;;71.25;589.0;;;;;494.3333333333333;;324.3333333333333;79.66666666666667;42.0;;;
19:00:20,500;623.0;59.5;682.5;104.0;;;;471.5;;433.6;57.0;;73.5;;
19:00:21,0;607.3333333333334;69.8;631.6;;;;;503.0;73.0;366.0;83.0;52.5;41.0;;
19:00:21,500;;75.0;640.6666666666666;;;;;480.8333333333333;;376.0;62.666666666666664;39.5;78.0;;
19:00:22,0;;74.0;665.5;;;;;557.5;;377.25;60.0;78.0;63.0;508.0;
19:00:22,500;593.0;74.2;534.0;;;;;468.0;;403.0;59.5;57.0;42.0;;
19:00:23,0;;82.5;;70.0;;;;472.6666666666667;89.0;353.3333333333333;52.25;40.333333333333336;43.0;505.0;
19:00:23,500;606.6666666666666;69.14285714285714;635.0;;;45.0;45.0;527.0;;463.0;;77.66666666666667;69.66666666666667;;
19:00:24,0;;79.0;608.0;;;;;510.5;;343.75;61.0;53.666666666666664;73.5;;80.0
19:00:24,500;627.0;74.5;648.3333333333334;;;;;;;404.6666666666667;52.333333333333336;39.666666666666664;44.0;;75.0
19:00:25,0;538.5;;548.0;78.0;;;;492.0;43.0;348.8;54.5;47.666666666666664;70.5;;90.0
19:00:25,500;;91.66666666666667;;;;;;515.0;;376.6666666666667;35.0;91.0;71.0;427.0;
19:00:26,0;855.0;97.8;888.0;;;;;609.75;99.0;477.0;47.0;104.0;138.0;684.0;91.0
19:00:26,500;891.0;80.66666666666667;823.6666666666666;110.0;;;65.0;715.5;;558.0;102.66666666666667;70.5;123.33333333333333;753.0;
19:00:27,0;831.0;74.0;702.0;;;;;700.8333333333334;116.0;537.125;81.66666666666667;;;726.0;57.0
19:00:27,500;;78.4;685.5;;;;;586.5;97.0;470.6666666666667;87.0;82.5;61.0;;87.0
19:00:28,0;953.0;125.0;;;;;;712.5;;668.0;104.66666666666667;57.0;128.33333333333334;;
19:00:28,500;;90.5;932.6666666666666;;;;;736.6666666666666;;705.75;34.0;100.33333333333333;89.33333333333333;822.0;
19:00:29,0;799.75;58.75;730.25;;;;;;;443.6666666666667;70.5;77.33333333333333;67.0;570.0;
19:00:29,500;;64.42857142857143;650.5;;;;;496.0;;350.5;121.5;129.0;34.0;472.0;
19:00:30,0;654.6666666666666;99.0;672.3333333333334;;;;;;;416.75;57.0;48.0;149.0;;
19:00:30,500;711.0;42.5;770.0;112.0;;;;590.0;;524.0;41.333333333333336;57.0;42.0;;86.5
19:00:31,0;611.0;61.5;875.4;;;52.0;;582.5;;443.0;90.5;109.0;98.0;;91.0
19:00:31,500;710.0;102.33333333333333;869.0;;;;;684.8;;661.25;89.0;54.0;;700.0;
19:00:32,0;;94.0;798.0;;47.0;;;616.4;;488.2857142857143;;49.0;70.5;;
19:00:32,500;630.0;99.0;634.0;;;;;486.0;;447.0;;;47.0;;
19:00:33,0;;66.0;744.8333333333334;;;;;590.0;;492.0;48.0;35.333333333333336;;;96.0
19:00:33,500;;69.2;626.0;;;42.0;;516.5;;383.6666666666667;53.0;74.0;;;
19:00:34,0;608.0;70.6;788.0;;;;;604.6666666666666;;536.0;64.33333333333333;46.5;75.83333333333333;;
19:00:34,500;799.0;84.75;729.0;;;;;727.0;;530.1666666666666;146.75;64.0;102.0;;
19:00:35,0;728.0;80.0;751.5;;;;;526.0;;497.0;87.0;72.25;100.0;;
19:00:35,500;534.0;56.333333333333336;;;;;37.0;454.0;;305.0;;49.333333333333336;84.0;;
19:00:36,0;;95.2;666.75;;;;;575.4;;453.8;57.5;51.5;72.75;;
19:00:36,500;725.5;48.0;784.0;;;;;613.0;;406.625;42.0;54.333333333333336;97.5;;62.0
19:00:37,0;492.0;66.5;607.0;;31.0;;;448.6666666666667;67.0;314.3333333333333;70.33333333333333;36.0;91.0;;71.0
19:00:37,500;534.0;80.0;505.0;;;;;;;393.8;;89.66666666666667;86.0;;
19:00:38,0;;106.0;736.0;99.0;;;;660.8;;524.75;49.5;;93.5;;
19:00:38,500;853.0;86.33333333333333;734.0;;;;;603.8571428571429;87.0;449.8;49.25;;48.333333333333336;;
19:00:39,0;;95.14285714285714;666.5;;;;64.0;540.25;;408.0;73.0;43.5;61.0;;
19:00:39,500;;49.333333333333336;597.6666666666666;;;;;540.0;;369.5;;64.0;;;39.0
19:00:40,0;;58.857142857142854;602.6666666666666;;;;47.666666666666664;398.0;;351.5;61.0;62.0;59.666666666666664;490.0;
19:00:40,500;;57.0;578.0;;;;38.0;415.0;73.33333333333333;346.5;61.0;;37.0;;66.0
19:00:41,0;;84.5;;65.0;;;;478.0;;460.0;31.0;66.28571428571429;112.0;;
19:00:41,500;604.5;56.0;588.5;;;;;;;357.0;50.666666666666664;39.666666666666664;42.5;486.0;57.0
19:00:42,0;;61.0;711.0;;;;;543.0;;428.42857142857144;84.0;43.5;74.33333333333333;509.0;82.0
19:00:42,500;555.0;49.0;585.6666666666666;;;28.0;;510.0;;454.0;53.5;43.0;87.0;639.0;
19:00:43,0;;59.6;538.0;;;;;410.0;;329.3333333333333;74.0;80.0;63.75;;
19:00:43,500;;78.25;774.5;;;;56.0;561.5;96.0;486.0;91.0;70.33333333333333;;;59.0
19:00:44,0;759.0;50.0;770.25;;;;;543.0;;609.5;72.0;64.25;78.0;;
19:00:44,500;662.0;39.0;677.0;;;;;478.3333333333333;;399.0;46.333333333333336;68.66666666666667;64.5;501.0;
19:00:45,0;489.0;64.33333333333333;614.5;;;;62.0;421.0;;309.75;59.0;;;;
19:00:45,500;520.0;80.625;736.0;;;;;537.0;70.66666666666667;365.3333333333333;86.0;134.0;114.5;;
19:00:46,0;695.0;56.333333333333336;693.0;;;;78.0;519.0;;447.6;65.5;37.0;99.0;515.0;
19:00:46,500;518.0;66.5;581.5;;44.0;;;450.0;;355.6666666666667;63.5;34.5;62.0;;
19:00:47,0;;54.42857142857143;550.0;;58.0;;;406.0;65.0;337.3333333333333;;54.8;;;39.0
19:00:47,500;500.5;68.0;646.0;;;36.0;;;59.0;389.0;36.0;69.75;;;
19:00:48,0;;73.66666666666667;647.0;;53.0;;81.0;452.75;;333.0;74.5;60.0;61.5;;
19:00:48,500;;94.0;;;;;;513.0;66.0;409.2857142857143;53.5;102.0;48.0;;93.0
19:00:49,0;;68.5;635.0;;;;39.0;503.0;;355.0;53.75;54.5;38.0;;47.0
19:00:49,500;473.0;69.75;;68.0;;;;497.0;;293.6666666666667;;64.5;58.0;;
19:00:50,0;;76.83333333333333;660.8;;;;;457.0;;405.0;61.0;31.0;85.0;;
19:00:50,500;576.0;84.0;572.0;;;;;450.0;70.5;337.0;45.0;56.25;62.5;;
19:00:51,0;;67.66666666666667;596.6666666666666;;38.0;;;;;345.0;60.2;;57.0;;
19:00:51,500;;60.0;687.0;;36.0;;;494.5;;388.6666666666667;54.5;32.5;50.0;398.0;39.0
19:00:52,0;;;544.0;;29.0;;;;;322.3333333333333;34.0;29.0;;;
19:00:52,500;527.0;62.42857142857143;579.5;;;;79.0;;;321.6666666666667;76.33333333333333;;62.5;;87.0
19:00:53,0;;88.6;700.0;;;72.0;75.0;468.0;;371.0;91.5;;69.0;;
19:00:53,500;589.0;78.5;680.25;94.0;;;;639.3333333333334;;441.125;75.0;55.5;75.8;;57.0
19:00:54,0;;69.4;649.0;89.5;;;;469.0;;312.3333333333333;35.0;44.666666666666664;52.333333333333336;;45.0
19:00:54,500;598.0;62.8;614.6666666666666;98.0;;;;506.0;;446.0;38.5;52.0;47.0;;
19:00:55,0;;59.625;595.0;81.0;;;;470.6666666666667;35.0;344.8;50.5;40.5;38.0;509.0;
19:00:55,500;;67.0;568.6666666666666;;;74.0;43.0;471.5;;323.0;47.5;;51.333333333333336;;
19:00:56,0;;77.25;638.5;;;65.0;;516.0;78.5;358.0;46.0;72.0;65.33333333333333;;73.0
19:00:56,500;617.0;60.6;579.0;;83.0;;;461.0;;375.5;67.0;53.5;;;
19:00:57,0;549.0;48.0;;;;;;;70.0;551.0;58.0;;;705.5;
19:00:57,500;;87.16666666666667;819.0;;;;;551.4285714285714;;463.0;117.0;71.0;69.0;;
19:00:58,0;583.0;79.5;746.0;74.0;50.0;;;508.5;;398.25;72.0;85.25;;;
19:00:58,500;;101.0;914.0;;;;;565.3333333333334;;479.75;78.0;85.0;70.0;;91.0
19:00:59,0;;88.75;700.0;73.0;;;;570.0;;433.5;60.0;;34.0;;
19:00:59,500;556.6666666666666;71.0;640.0;;48.0;;;540.5;;358.0;39.0;29.0;39.0;;
19:01:00,0;;82.4;672.6666666666666;74.0;105.0;;;577.3333333333334;27.0;492.8;80.66666666666667;122.0;;;
19:01:00,500;666.0;105.75;729.0;;;;88.0;;;457.0;68.75;85.75;69.5;;
19:01:01,0;;108.75;827.0;;;;;752.6666666666666;;598.0;136.0;74.0;143.0;767.0;
19:01:01,500;681.6666666666666;63.6;764.25;;;;46.0;520.6666666666666;;381.0;34.0;55.5;33.0;;61.0
19:01:02,0;511.0;65.8;550.0;;;;;;39.0;323.0;;61.333333333333336;52.166666666666664;;53.0
19:01:02,500;;63.5;534.0;68.0;;60.0;;436.6666666666667;;;67.5;39.0;69.0;;
19:01:03,0;;77.33333333333333;611.0;61.0;;;37.0;461.0;70.0;343.25;50.666666666666664;67.5;54.0;;
19:01:03,500;;;637.25;;70.0;;69.0;447.0;;363.25;80.0;61.5;56.5;475.0;
19:01:04,0;639.0;77.0;675.0;;;;;502.6666666666667;;439.3333333333333;41.0;62.5;;497.0;89.0
19:01:04,500;630.0;58.5;650.0;;;;;535.0;;553.0;69.5;57.0;51.333333333333336;;
19:01:05,0;613.0;68.5;697.0;;;;;483.5;;401.0;84.0;55.0;54.0;478.0;
19:01:05,500;;70.4;708.3333333333334;;;;;545.5;;381.6666666666667;;61.0;59.0;;
19:01:06,0;678.0;83.25;781.5;;;;;625.6666666666666;;437.6666666666667;75.2;53.333333333333336;86.5;;
19:01:06,500;;54.75;595.3333333333334;65.0;;;;514.0;;310.0;52.5;70.5;;529.0;
19:01:07,0;490.0;53.75;577.0;80.0;;;;414.5;;328.25;49.166666666666664;57.5;49.5;473.0;
19:01:07,500;537.0;67.75;;;;45.0;;481.5;52.5;350.5;83.0;38.0;56.0;490.0;
19:01:08,0;569.0;61.5;556.0;;;;;494.5;67.0;377.7142857142857;49.333333333333336;92.0;78.0;;
19:01:08,500;697.0;80.33333333333333;617.0;;52.0;;;;;394.0;66.5;79.25;46.666666666666664;;
19:01:09,0;;70.0;744.0;;;;41.0;595.25;;468.5;72.5;106.0;88.6;;
19:01:09,500;707.5;74.5;781.5;93.0;;;;590.0;;469.25;80.0;110.0;;;
19:01:10,0;628.0;75.8;625.0;;;56.0;;528.5;;399.0;;34.0;63.75;;
19:01:10,500;;72.2;556.0;;;30.0;;487.5;;326.6666666666667;61.5;;81.0;;93.5
19:01:11,0;;59.666666666666664;472.0;;;;;;;412.5;44.0;47.0;38.0;;
19:01:11,500;;46.333333333333336;531.0;;;;;;;355.0;54.0;43.0;57.5;;65.0
19:01:12,0;;81.66666666666667;;;;;;497.5;;349.0;49.666666666666664;28.5;69.0;437.0;
19:01:12,500;;51.5;668.6666666666666;;;;;;;362.3333333333333;112.0;81.0;56.5;;
19:01:13,0;;92.0;868.0;;;;;610.5;72.33333333333333;505.25;101.66666666666667;70.5;82.0;;
19:01:13,500;;95.66666666666667;789.0;;;;;585.3333333333334;;422.3333333333333;63.5;40.0;64.5;516.0;
19:01:14,0;768.0;78.5;821.6666666666666;;;;71.0;621.0;;462.0;89.0;40.0;114.0;;
19:01:14,500;;62.6;772.3333333333334;83.0;;;41.0;567.0;26.0;421.6666666666667;63.333333333333336;75.75;68.0;;83.0
19:01:15,0;681.0;63.6;548.0;;;;;;74.0;370.14285714285717;45.75;48.333333333333336;76.0;;71.0
19:01:15,500;541.0;68.33333333333333;;69.0;;;37.0;492.5;77.0;401.0;60.0;47.0;;;
19:01:16,0;731.0;66.66666666666667;743.0;;;;;547.0;;396.42857142857144;103.0;68.0;62.0;;98.0
19:01:16,500;;60.0;666.0;;31.0;;;548.0;;366.25;64.0;48.0;41.5;;
19:01:17,0;750.0;81.57142857142857;813.5;78.0;;;;610.6;;450.5;79.6;111.0;44.0;612.0;
19:01:17,500;599.0;60.72727272727273;599.5;69.0;;;46.0;430.0;;422.0;65.66666666666667;54.0;49.0;528.0;
19:01:18,0;;59.333333333333336;558.0;;;;;413.0;;309.75;29.0;47.333333333333336;34.0;;
19:01:18,500;;62.6;541.75;;;;;;;276.0;;66.0;54.0;;68.0
19:01:19,0;521.0;68.0;545.0;;;;;428.0;;316.0;55.285714285714285;;;;
19:01:19,500;;41.0;612.3333333333334;;;;;;;325.6;26.0;30.0;55.333333333333336;;
19:01:20,0;;86.75;515.0;;;;;540.0;130.0;361.0;45.0;56.0;81.33333333333333;;114.0
19:01:20,500;631.75;69.5;598.0;;;;92.0;532.75;;378.3333333333333;42.0;35.0;64.75;;92.0
19:01:21,0;;66.0;;;;51.0;;;105.0;397.7142857142857;47.8;50.5;93.0;;
19:01:21,500;;81.28571428571429;632.0;;;;;536.0;;350.5;59.2;;72.0;;
19:01:22,0;663.0;80.0;718.0;;;45.0;;574.0;;428.5;69.33333333333333;94.5;84.5;;
19:01:22,500;629.6666666666666;67.6;683.5;;;44.0;;568.6666666666666;;413.75;50.0;82.33333333333333;103.0;;
19:01:23,0;585.0;76.11111111111111;;;;;;409.0;;330.0;27.0;65.66666666666667;59.0;;
19:01:23,500;714.0;72.25;693.0;106.0;;;;606.4;;445.25;107.0;;64.5;;112.0
19:01:24,0;676.0;73.0;769.6666666666666;;;;;480.0;61.0;360.0;69.66666666666667;36.0;70.66666666666667;437.0;
19:01:24,500;;75.5;643.0;;;48.0;38.0;455.0;;382.6;71.0;106.6;85.0;;
19:01:25,0;;80.66666666666667;749.75;;;;;619.0;;431.1;52.333333333333336;132.0;81.75;625.0;
19:01:25,500;451.0;54.5;654.0;;;;62.0;457.5;;276.0;48.0;63.0;65.0;;57.0
19:01:26,0;;67.0;539.5;;;;;452.0;;324.0;47.5;70.0;57.333333333333336;;
19:01:26,500;;70.0;531.0;;;;;419.0;38.0;277.0;57.6;66.33333333333333;;;64.0
19:01:27,0;463.5;58.5;;;;;62.0;;;328.5;39.0;61.25;35.0;;
19:01:27,500;;87.85714285714286;569.0;;78.0;;;460.0;57.0;436.5;58.8;47.0;110.0;;
19:01:28,0;;72.66666666666667;659.5;70.0;;;49.0;;;422.0;66.0;117.0;66.66666666666667;;
19:01:28,500;695.0;61.0;639.5;;;;;502.0;71.0;418.3333333333333;59.0;51.6;79.5;;
19:01:29,0;;101.0;858.0;170.0;;;;606.5;;593.5;97.5;52.0;92.33333333333333;;
19:01:29,500;1057.0;117.0;1038.0;136.0;140.0;;;845.5;137.66666666666666;671.375;123.0;171.33333333333334;111.0;;63.0
19:01:30,0;;67.5;772.6;;;;;660.5;;472.57142857142856;54.5;;67.33333333333333;;
19:01:30,500;;66.25;670.3333333333334;;;;;552.0;;;57.5;86.25;78.0;;
19:01:31,0;665.0;59.0;722.0;;;;;601.6666666666666;;543.25;62.6;65.16666666666667;64.42857142857143;;
19:01:31,500;583.0;76.5;618.8;76.0;35.0;;;;31.0;313.5;59.0;70.25;60.0;;
19:01:32,0;;71.71428571428571;618.6666666666666;;;;;472.0;78.0;385.0;71.0;76.75;68.0;400.0;
19:01:32,500;625.6666666666666;60.666666666666664;655.0;;46.0;;39.0;516.5;37.0;406.3333333333333;58.0;66.0;117.0;;
19:01:33,0;513.0;72.33333333333333;559.0;;;;;508.0;;359.5;51.0;69.0;;;
19:01:33,500;581.0;71.5;;;;;;;;302.0;;55.0;;;
19:01:34,0;;75.0;627.3333333333334;;;66.0;41.0;521.0;;386.75;43.0;;43.0;;
19:01:34,500;;80.0;647.0;72.0;;;;499.6666666666667;;379.75;35.0;69.0;65.0;;109.5
19:01:35,0;670.0;97.33333333333333;656.0;;;42.0;95.5;541.0;;478.0;98.0;58.5;48.0;;
19:01:35,500;;103.0;871.25;;;;;612.6;39.0;417.25;57.0;81.0;98.5;;
19:01:36,0;;52.857142857142854;525.0;;;;55.0;;;314.0;43.5;69.25;49.5;;
19:01:36,500;;55.0;;;;;;;;299.1666666666667;37.5;56.0;52.666666666666664;;
